公司标识,车牌号,行政区编号,定位时间,纬度,经度,瞬时速度,方向角,海拔高度,行驶里程,坐标加密标识,预警状态,车辆状态,运营状态,订单编号,来源,时间差,纬度差,经度差,时间段
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:04:34,"31.26273","121.622974","3","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11120119,"30","0.0","0.0",2023-04-24 13:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:05:04,"31.26273","121.622974","10","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11123606,"30","0.0","0.0",2023-04-24 13:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:05:34,"31.26273","121.622974","21","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11135884,"30","0.0","0.0",2023-04-24 13:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:06:04,"31.26273","121.622974","1","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11155143,"30","0.0","0.0",2023-04-24 13:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:06:34,"31.26273","121.622974","47","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11155484,"30","0.0","0.0",2023-04-24 13:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:07:04,"31.26273","121.622974","31","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11165028,"30","0.0","0.0",2023-04-24 13:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:08:04,"31.26273","121.622974","22","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11186894,"60","0.0","0.0",2023-04-24 13:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:08:34,"31.26273","121.622974","40","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11200304,"30","0.0","0.0",2023-04-24 13:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:09:04,"31.26273","121.622974","39","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11206242,"30","0.0","0.0",2023-04-24 13:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:09:34,"31.26273","121.622974","32","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11217115,"30","0.0","0.0",2023-04-24 13:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:10:04,"31.26273","121.622974","40","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11235373,"30","0.0","0.0",2023-04-24 13:10
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:10:34,"31.26273","121.622974","28","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11242684,"30","0.0","0.0",2023-04-24 13:10
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:11:04,"31.26273","121.622974","24","218","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11256933,"30","0.0","0.0",2023-04-24 13:10
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:11:34,"31.262707","121.622974","32","195","4","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11260411,"30","-2.3e-05","0.0",2023-04-24 13:10
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:12:04,"31.262707","121.622974","30","195","4","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11274093,"30","0.0","0.0",2023-04-24 13:10
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:12:34,"31.262707","121.622974","10","195","4","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11285521,"30","0.0","0.0",2023-04-24 13:10
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:13:34,"31.262707","121.622974","33","195","4","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11309697,"60","0.0","0.0",2023-04-24 13:10
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:14:04,"31.262707","121.622974","16","195","4","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11313971,"30","0.0","0.0",2023-04-24 13:10
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:15:04,"31.262707","121.622974","37","195","4","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11335921,"60","0.0","0.0",2023-04-24 13:15
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:15:34,"31.262707","121.622974","37","195","4","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11341383,"30","0.0","0.0",2023-04-24 13:15
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:16:34,"31.262707","121.622974","13","195","4","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11357019,"60","0.0","0.0",2023-04-24 13:15
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:17:04,"31.262707","121.622974","40","195","4","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11376349,"30","0.0","0.0",2023-04-24 13:15
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:18:04,"31.262707","121.622974","40","195","4","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11399953,"60","0.0","0.0",2023-04-24 13:15
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:18:34,"31.26269","121.623","33","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11412099,"30","-1.7e-05","2.6e-05",2023-04-24 13:15
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:19:04,"31.26269","121.623","20","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11416743,"30","0.0","0.0",2023-04-24 13:15
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:19:34,"31.26269","121.623","47","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11423612,"30","0.0","0.0",2023-04-24 13:15
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:21:04,"31.26269","121.623","17","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11460917,"90","0.0","0.0",2023-04-24 13:20
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:21:34,"31.26269","121.623","44","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11470903,"30","0.0","0.0",2023-04-24 13:20
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:22:04,"31.26269","121.623","24","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11475761,"30","0.0","0.0",2023-04-24 13:20
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:22:34,"31.26269","121.623","2","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11487207,"30","0.0","0.0",2023-04-24 13:20
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:23:34,"31.26269","121.623","35","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11500758,"60","0.0","0.0",2023-04-24 13:20
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:24:04,"31.26269","121.623","39","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11512330,"30","0.0","0.0",2023-04-24 13:20
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:25:34,"31.26269","121.623","39","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11550990,"90","0.0","0.0",2023-04-24 13:25
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:26:34,"31.26269","121.623","19","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11566745,"60","0.0","0.0",2023-04-24 13:25
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:27:04,"31.26269","121.623","8","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11580067,"30","0.0","0.0",2023-04-24 13:25
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:27:34,"31.26269","121.623","38","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11587021,"30","0.0","0.0",2023-04-24 13:25
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:28:04,"31.26269","121.623","27","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11596514,"30","0.0","0.0",2023-04-24 13:25
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:28:34,"31.26269","121.623","1","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11603453,"30","0.0","0.0",2023-04-24 13:25
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:29:04,"31.26269","121.623","43","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11618923,"30","0.0","0.0",2023-04-24 13:25
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:29:34,"31.26269","121.623","26","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11625768,"30","0.0","0.0",2023-04-24 13:25
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:30:04,"31.26269","121.623","0","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11640118,"30","0.0","0.0",2023-04-24 13:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:30:34,"31.26269","121.623","12","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11646500,"30","0.0","0.0",2023-04-24 13:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:31:04,"31.26269","121.623","21","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11658824,"30","0.0","0.0",2023-04-24 13:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:31:34,"31.262681","121.622978","22","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11664322,"30","-9.0e-06","-2.2e-05",2023-04-24 13:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:32:04,"31.262681","121.622978","16","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11669328,"30","0.0","0.0",2023-04-24 13:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:33:04,"31.262681","121.622978","34","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11686101,"60","0.0","0.0",2023-04-24 13:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:33:34,"31.262681","121.622978","5","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11695521,"30","0.0","0.0",2023-04-24 13:30
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:36:04,"31.262679","121.622977","36","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11750781,"150","-2.0e-06","-1.0e-06",2023-04-24 13:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:36:34,"31.262679","121.622977","5","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11758299,"30","0.0","0.0",2023-04-24 13:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:37:04,"31.262679","121.622977","23","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11769575,"30","0.0","0.0",2023-04-24 13:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:37:34,"31.262679","121.622977","3","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11781534,"30","0.0","0.0",2023-04-24 13:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:39:04,"31.262679","121.622977","22","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11790854,"90","0.0","0.0",2023-04-24 13:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:39:34,"31.262679","121.622977","0","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11808461,"30","0.0","0.0",2023-04-24 13:35
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:40:04,"31.262679","121.622977","45","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11811065,"30","0.0","0.0",2023-04-24 13:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:40:34,"31.262679","121.622977","31","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11824825,"30","0.0","0.0",2023-04-24 13:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:41:04,"31.262683","121.622984","27","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11833073,"30","4.0e-06","7.0e-06",2023-04-24 13:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:41:34,"31.262683","121.622984","4","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11837997,"30","0.0","0.0",2023-04-24 13:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:43:04,"31.262683","121.622984","28","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11864862,"90","0.0","0.0",2023-04-24 13:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:44:34,"31.262683","121.622984","26","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11887694,"90","0.0","0.0",2023-04-24 13:40
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:46:04,"31.262683","121.622984","46","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11923641,"90","0.0","0.0",2023-04-24 13:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:46:34,"31.262683","121.622984","30","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11928967,"30","0.0","0.0",2023-04-24 13:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:47:04,"31.262683","121.622984","40","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11929027,"30","0.0","0.0",2023-04-24 13:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:47:34,"31.262683","121.622984","4","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11943222,"30","0.0","0.0",2023-04-24 13:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:48:04,"31.262683","121.622984","11","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11945052,"30","0.0","0.0",2023-04-24 13:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:48:34,"31.262683","121.622984","34","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11960531,"30","0.0","0.0",2023-04-24 13:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:49:34,"31.262683","121.622984","10","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:11978467,"60","0.0","0.0",2023-04-24 13:45
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:51:04,"31.262683","121.622984","11","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12009244,"90","0.0","0.0",2023-04-24 13:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:51:34,"31.262683","121.622984","3","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12014892,"30","0.0","0.0",2023-04-24 13:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:52:04,"31.262683","121.622984","0","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12018922,"30","0.0","0.0",2023-04-24 13:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:53:34,"31.262684","121.622991","25","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12057189,"90","1.0e-06","7.0e-06",2023-04-24 13:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:54:04,"31.262684","121.622991","29","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12082827,"30","0.0","0.0",2023-04-24 13:50
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:55:04,"31.262684","121.622991","5","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12088611,"60","0.0","0.0",2023-04-24 13:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:55:34,"31.262684","121.622991","14","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12096394,"30","0.0","0.0",2023-04-24 13:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:56:04,"31.262684","121.622991","3","0","5","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12107363,"30","0.0","0.0",2023-04-24 13:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:56:34,"31.262696","121.622995","14","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12119200,"30","1.2e-05","4.0e-06",2023-04-24 13:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:57:04,"31.262696","121.622995","18","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12136683,"30","0.0","0.0",2023-04-24 13:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:57:34,"31.262696","121.622995","41","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12147280,"30","0.0","0.0",2023-04-24 13:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:58:04,"31.262696","121.622995","30","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12145807,"30","0.0","0.0",2023-04-24 13:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:58:34,"31.262696","121.622995","21","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12155695,"30","0.0","0.0",2023-04-24 13:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 13:59:04,"31.262696","121.622995","28","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12170252,"30","0.0","0.0",2023-04-24 13:55
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:00:04,"31.262696","121.622995","29","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12189613,"60","0.0","0.0",2023-04-24 14:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:00:34,"31.262696","121.622995","40","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12201448,"30","0.0","0.0",2023-04-24 14:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:02:34,"31.262696","121.622995","16","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12241190,"120","0.0","0.0",2023-04-24 14:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:03:34,"31.262696","121.622995","19","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12265828,"60","0.0","0.0",2023-04-24 14:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:04:04,"31.262696","121.622995","26","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12278581,"30","0.0","0.0",2023-04-24 14:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:04:34,"31.262696","121.622995","50","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12286588,"30","0.0","0.0",2023-04-24 14:00
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:05:34,"31.262696","121.622995","32","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12299586,"60","0.0","0.0",2023-04-24 14:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:06:04,"31.262696","121.622995","23","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12308284,"30","0.0","0.0",2023-04-24 14:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:06:34,"31.262696","121.622995","34","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12320169,"30","0.0","0.0",2023-04-24 14:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:07:04,"31.262696","121.622995","9","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12330322,"30","0.0","0.0",2023-04-24 14:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:07:34,"31.262696","121.622995","20","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12335450,"30","0.0","0.0",2023-04-24 14:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:08:04,"31.262696","121.622995","16","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12346425,"30","0.0","0.0",2023-04-24 14:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:08:34,"31.262696","121.622995","8","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12357581,"30","0.0","0.0",2023-04-24 14:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:09:04,"31.262696","121.622995","17","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12368399,"30","0.0","0.0",2023-04-24 14:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:09:34,"31.262696","121.622995","35","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12378852,"30","0.0","0.0",2023-04-24 14:05
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:10:04,"31.262696","121.622995","27","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12392245,"30","0.0","0.0",2023-04-24 14:10
shouyue,00028285631475467C53540B25F6853A,"310000",2023-04-24 14:10:34,"31.262696","121.622995","21","0","6","0","1","0","0","3","0",NETCAR_VEHICLEPOSITION_0424.txt:12396958,"30","0.0","0.0",2023-04-24 14:10
